machine_id,temperature,vibration,pressure,rpm,power_consumption,cycle_count,operating_hours,failure
M004,83.78469627461504,3.67427076607113,85.60041221283939,1351.4508857805843,42.510126353940414,6836,778,0
M004,71.15824587226946,1.0990788814458472,105.4809431235429,1293.3942309930112,55.20483962905128,939,1790,0
M003,73.89604524091988,0.9873144366315072,83.4299746584684,1642.747043932272,47.54724380286198,9285,4927,1
M003,47.795789910648736,0.24004111785074977,108.03460337524913,1565.5940780944466,55.311282620534854,7090,1601,0
M004,58.020335707827385,1.554204686173183,82.08762015863024,1692.5183965691604,54.68787343800415,3941,4739,0
M003,78.87079776446286,1.4962776631705463,95.2148795429072,1602.5199022545596,48.055902954993364,4362,4508,0
M002,72.86774112382587,2.5259372802546505,78.52405455212887,1349.3776839605378,63.68526938072788,1461,3843,0
M002,68.52794721314403,2.243890941620451,142.36250514104094,1515.2204832937175,44.67731357253247,7935,3675,1
M002,75.64842358600123,0.8070266289808632,75.19060660575528,1525.0265981539355,60.7909637643899,9402,3857,1
M004,86.35797806135815,1.6072737615741826,100.14720610594607,1316.1682683051995,59.399465941024324,3298,1005,1
M003,67.7895753646295,1.6285379789123144,117.14956411495021,1279.0750051812015,64.16705766128352,60,2700,0
M003,70.69369802658069,0.22401775303810734,115.54578862880538,1363.8556781764592,51.392448314744165,2215,231,0
M001,71.92596918731306,1.0190532729866306,112.77013183259706,1907.316471334416,43.69131430457608,6275,3653,0
M001,93.92109635273992,1.2291863693859106,95.24157417667787,1417.4511811556902,66.61437268263637,4817,4586,1
M003,49.006437355809744,3.4336250198209464,120.26633419505504,1746.5733582773428,47.322388256189086,4102,2133,0
M003,76.83223014788808,2.1914507159573526,113.70086636203274,1406.2678981040403,43.49165941835572,5831,3836,0
M003,68.85197751240936,2.6621687539474994,103.18449426490714,1677.7677639079984,48.4817060327615,250,1690,0
M004,75.6677172618418,0.501364502850788,103.60871136589888,1680.4983311115693,42.14647427074338,1599,1223,0
M003,63.42627446005275,3.194214483013992,95.44116028576941,1690.518101590409,54.209190600986766,7429,4970,0
M001,69.5103496914155,3.301102063024093,86.35521961250443,1577.5654684017918,45.1546529459319,2167,2203,0
M004,77.11410579465495,0.001655032855373939,118.55726463218075,1775.4733157562302,47.70012664076102,6191,897,0
M003,101.1291020104384,1.2946832760841518,119.68311990402297,1575.6707938705456,57.7422308933197,9477,1869,1
M001,78.08036189402071,2.49576557301551,86.73836288455118,1842.705945868056,54.98954568140953,9979,151,1
M004,61.51934401969491,2.6443884535381823,97.69322252280712,1176.0160393623132,50.12467658055727,1468,1351,0
M003,65.76240317977297,1.3215052695127782,97.84865175311606,1569.6572495333637,51.36698822997586,4033,171,0
M003,65.46585891616147,1.694500536946347,99.51016144389536,1556.6647185071333,50.09804344505233,1502,1429,0
M003,52.04356827369985,1.4026189389548571,100.96442317881373,1312.6960308389018,46.550759468661084,9446,4857,1
M004,66.69909808298563,2.1104180469461196,114.2029219246927,1615.9168443527476,49.9797867132177,6600,3433,0
M001,77.32829081821745,3.1971785314619128,88.79174037269884,1201.9834648846763,53.926733003943546,4814,3199,0
M001,57.25767880923205,1.2289578428587955,87.3047951273101,1369.1631348479343,48.99070296816928,5044,1898,0
M002,80.48482651050593,3.000820497768414,118.54929613214463,1100.1824374204384,53.35814104184219,27,1359,0
M003,74.87774821084338,1.2183279276531125,93.06032887178053,1811.7253033925629,43.30664977261562,7898,692,0
M002,62.657666780289624,1.1523727875031158,81.054469696344,1453.6901012109408,45.16885079083436,9092,99,1
M002,68.58470362662153,2.818594618343213,92.72305086850194,1933.3768069632624,44.125435973808194,9040,3442,1
M001,85.98321807641034,2.921936378007617,95.04920897134,1660.589985303899,45.47894902566075,100,3049,1
M004,77.33547813505866,2.8514099367626544,123.32444091588647,1589.619642670205,60.29744837364873,4510,1920,0
M004,70.08783654898147,0.6842025917818588,113.87239318565106,1382.7544611438002,55.808310344882884,7394,427,0
M001,67.62316683039016,1.5340490219279492,117.21280924948363,1290.729992862516,41.384615050525234,3240,586,0
M004,70.7660907045166,2.8229885920033215,112.29960463520179,1604.5943147793892,53.49998637126764,1488,2967,0
M002,64.88236442057696,2.0415418405638945,114.19365507422971,1485.6971981454035,46.87534149881144,1453,3204,0
M003,48.95250494280985,0.9263071538025358,89.67876810129523,1232.1459369029399,44.54092331622748,1801,255,0
M001,90.42177910534731,2.4583179391254415,97.02096766969774,1196.6283166983362,38.11408427421995,8084,1473,1
M003,71.55324999199401,1.2851927410085295,85.15127030464677,1308.2592541712831,57.775349550561955,4559,720,0
M004,73.98147265122537,3.794524848392212,96.8426795419445,1864.1934450532463,39.08909480266289,6240,2000,0
M003,69.42092250123092,3.5448414624182583,110.26157486402111,1942.6555836022608,49.58429457592101,7817,3007,0
M004,62.64883199275412,2.604097426355567,102.0187492721837,1540.997829461782,42.42951003420105,1515,2627,0
M004,68.1407551905123,3.361006704769774,119.67221228440442,1529.7885592482576,56.2067515765594,8215,4502,0
M002,54.006052378056886,2.064791350123381,82.87876311659171,1432.7359256340958,47.3251853894884,8587,2289,1
M004,92.77086498053305,2.765437494375016,107.5035752604736,1313.1029303380997,48.92429875583724,1427,4210,1
M002,57.654880015776044,3.477720295302075,81.27545797196024,1775.0358115214487,49.19412589655974,6085,1731,0
M002,59.68033716152821,2.2454986817943126,101.41264703760463,1874.715278779427,52.42056267948627,1013,4901,0
M002,65.597407956136,1.7448128284857163,111.10500133834718,1321.3161828321429,50.10403811186647,7279,2177,0
M001,82.88075724852378,0.2953780418228842,96.78246149763672,1483.4323243150798,49.65381448831107,4226,1580,0
M001,70.14508999262654,1.916866474278506,108.26689906130434,1410.0267398579665,45.852784197961775,8611,3226,1
M004,57.63864203969538,2.8234231845623112,85.60401497750598,1415.9521850270046,37.40216501326326,3349,993,0
M002,82.54338360757339,2.9456334275676297,75.04465032705426,1737.1816510859724,41.051592323665155,6076,1996,0
M001,77.31000626785482,2.5043650657184098,108.35544433731704,1237.6076909267756,55.74783790944517,7757,4590,0
M002,75.38434957216452,1.4587009050377602,126.16015351113599,1593.2939381872613,47.55344429338962,5187,1852,1
M003,77.1573424117084,0.023178431052409465,85.05932589745161,1645.647621461173,44.687921778220165,9618,81,1
M003,93.9436190058245,1.5047849019952648,118.33291270160193,1471.5697652796362,38.75417484465564,7018,3850,1
M003,91.85094895036113,1.6956551289460486,100.65135113224616,1678.6135653973545,36.242822879277185,4270,3012,1
M004,63.13284656996704,1.6870710328099858,79.96462717460386,1529.53036810749,44.37434495897441,8655,2716,1
M002,86.23884992811152,2.6185563569779244,83.02742047971756,1743.4259842312224,57.104422832362054,389,1455,1
M003,73.83168189758901,3.9856764110148397,100.23677160040975,1195.558939014829,45.54343845102145,6891,1197,0
M001,74.99095816137749,2.123529201841093,93.93306568113844,1430.244947798626,53.20388420193158,135,3112,0
M003,53.07729168356671,1.7832682108435383,80.30630534862641,1485.6373714297931,45.17552136481634,2456,2916,0
M003,68.29614234611805,1.7407781869959074,74.58941078161892,965.5585231057302,55.11093356823079,2271,1311,0
M003,61.87176409663435,2.1243847669077143,87.29921008110242,1282.809453284293,47.185993585530646,8792,560,1
M004,78.28058814893309,1.1717062396516011,102.90713512496677,1337.2801491282428,40.14492603559603,7113,2104,0
M001,80.71080500402805,2.120198558746055,99.90398871095293,1689.64119896467,47.84837545680445,8810,2053,1
M002,49.255136489836886,2.4508123363317997,92.48143063749883,1358.63133073708,64.67200334624326,9768,1598,1
M001,69.7796513599573,2.209686063574488,103.02830791437225,1336.3842025388046,64.31907452440683,6096,944,0
M002,81.21861504794252,2.457541934004781,115.60040079794031,1663.4971561312384,53.89226642223492,7355,578,0
M004,68.13321037686555,2.4337476093485355,105.91189765651222,1176.417870841989,48.90352947669038,5506,914,0
M004,77.29063645002364,0.2281033177535563,98.18036992915629,1085.7511865112856,52.43121441676067,8200,161,0
M004,73.51165467627084,2.636870158395403,113.92108009991033,1427.6815399861307,52.534818709866315,9395,774,1
M004,73.41660231952626,1.3289851543375464,85.60224546675558,1210.4586463843289,49.68090598106319,9913,56,1
M002,67.28685021931703,0.9041608369960421,96.62620690666972,1218.06414106807,53.52755215938094,7611,1189,0
M003,57.834191958642904,0.8955481721450038,96.98368096599448,1614.6867583375963,51.66581489722851,8785,4044,1
M002,58.784698525749725,2.4335416104725294,81.44570112335732,1675.1947675825159,47.472220917085494,8797,545,1
M001,77.09352514455317,1.777425072775147,93.70188756573464,1657.772843170425,40.43794560493086,6020,2980,0
M004,70.19458255518883,0.3180312160145893,68.87560478657045,1721.7553320614466,46.31952606223867,1469,4906,0
M004,68.61487755392776,2.4780378151922835,128.6826707149443,1748.2268640029604,56.39615079258878,1695,4142,1
M001,65.76109957677647,0.5603918692011727,85.93879317345531,1074.2819582346137,49.74830220403708,1306,1413,0
M002,66.94811154519249,2.139821358518211,123.79171197131967,1590.0823919858933,52.40229513270004,5332,2415,0
M003,80.46911794488139,2.238498925673054,100.57126758579238,1394.0783600860882,47.7358757783647,9879,4083,1
M003,66.64755918131974,2.885577081695045,108.47296198233938,1350.5151508019128,41.523219959915004,5797,3388,0
M001,56.58935286698431,3.7816847864668515,92.66800302473602,1612.0829264417412,48.09096228102542,3983,3203,0
M003,77.43651775540174,0.6353236740994583,103.11894537942511,1153.9409040208498,41.82035279400519,9240,1412,1
M002,67.95123336135283,1.9475261439369507,109.75734459982654,1149.778278825536,41.309686611171585,1735,2629,0
M002,70.31395865532777,1.7236647049557827,109.96828621591274,1626.7145488163435,59.645092870955274,4328,571,0
M001,86.0757830639951,2.4337496859609624,111.62160085111536,1597.5572035021796,46.63931196052627,3359,1740,1
M002,69.79439442649493,2.2156687709336187,94.47500934941236,1527.346531174302,44.068122196319734,8876,3927,1
M004,72.89183673118725,1.64745375726338,92.79460491262968,1324.0173190553726,62.943677475047245,6327,347,0
M001,58.210765087016746,1.5590978113891445,76.08735512098595,1648.7659269164249,56.51988028323393,9140,844,1
M002,67.8033054764904,0.8835491448159525,107.84828516765405,1636.060578412095,47.027926195985295,6941,2665,0
M001,76.09526045208601,2.9878615824065093,116.23568066985163,1517.0609030094909,53.42109060441895,304,4592,0
M003,54.446262661587575,2.4592041815995294,124.23972519876895,1264.5357917460458,48.11369345391438,2397,4791,0
M002,72.0084509311571,2.9177681977951373,104.57758951870761,1414.9503308540986,44.4585625657632,6067,3590,0
M004,71.00791072644806,1.6896038635244863,88.50280340637146,1667.5667355048886,53.79752979588004,2526,2499,0
M002,70.4128745558744,1.3431645313055696,74.54355785065817,1765.4382445603574,47.405584917438375,7159,542,0
M001,80.37158898658242,0.9216849333707722,115.62500099625026,1434.6926793247344,50.60398407199523,186,215,0
M001,73.34438514848522,2.3589175837406593,73.05585149833696,1450.0654064383475,58.17090587919737,1564,2900,0
M002,84.78071898356444,0.9602067754717654,94.8909388338435,1467.6621783949877,57.289704830363014,6813,4393,0
M004,60.06410484405964,3.84866306896655,96.63539758084531,1554.9786017821943,45.59925366515139,1909,1369,0
M004,71.35924567218348,0.6923574189065596,98.9581729322347,1383.7865399879952,53.888252818296685,8469,285,0
M004,70.84466786389947,2.2736601192125017,100.5370390005376,921.1629884856833,40.977150030833954,1482,3059,0
M001,59.3074550624492,3.5668547072137864,102.07221334551363,1738.5538003294193,53.60331329052564,7904,4221,0
M002,79.56295002091346,2.599089759263809,63.769551068822054,1858.9377894325098,51.18796244640885,4882,50,0
M003,93.24673305852818,2.175673712491779,100.2198386480519,1377.5200280788574,53.03183489890745,6978,1725,1
M001,69.82993925516169,1.0315163530381044,66.55636638832183,1286.6693262162453,47.62044196284614,9840,4566,1
M004,75.05021088273767,0.6182308114322961,110.98327109636492,1472.5798955219557,66.67257018921993,1924,1399,0
M002,70.84518475815327,2.770050108917586,91.67312266294581,1462.4992232542454,42.789602339037486,2698,3436,0
M004,62.864153300928244,3.5061472407749465,67.64444912164974,1699.1037154325918,57.772413687747694,9489,3303,1
M003,51.79239722197984,1.5611500095218285,87.78692983921937,1510.9278883290076,41.74641344185335,9543,2717,1
M004,62.94226516904635,0.860938492383649,91.4488699122302,1341.4754339257634,54.03475339703457,9409,1329,1
M004,56.08041619048269,-0.4581694305490185,117.86049426332507,1236.3181098883902,54.60631981801426,271,4533,0
M003,87.04102078059118,1.0192351563374622,102.94956612625367,1673.1268369639347,50.43980697249828,1323,3322,1
M002,68.84890306076761,1.8863431575009597,105.1666741652587,1619.9022482328498,46.03740471565037,7751,2898,0
M001,66.5408067095283,3.599123240836734,117.71832451330901,1712.1119756183639,51.12907912596239,2243,2389,0
M002,78.89153824787806,2.6731336922329687,98.55783568113266,1306.3626498557812,52.13608266744139,2952,748,0
M003,58.78248897144112,2.305085404706753,111.31281941548605,1867.6873799056657,64.31949189045027,330,523,0
M004,62.331359619954476,1.5998803386988691,110.25791670897988,1151.2610985885526,43.021277717597634,5871,654,0
M002,70.68072269248621,1.4168342827440437,80.70295759645882,1641.9202042802958,45.552692029487986,3557,4601,0
M001,80.2876899142348,3.4056475975079636,122.09475366444744,1118.0834465606197,52.27788445655469,7564,4494,0
M003,75.01685045168789,2.2007385407583895,78.69547329893959,1341.9337236603064,47.951569676837984,1827,2953,0
M002,72.48325142515883,-0.10260069192102206,113.76049974216772,1812.2045860895919,49.1996716981552,7949,3189,0
M001,70.78117735236016,1.3264603521027571,77.24390444641551,1666.272850895198,58.56281468291009,7184,2108,0
M003,74.00235855526775,1.1417839682283732,109.0185518222751,1390.7559169025635,27.43786797256612,7872,1938,0
M001,72.01652905129255,1.4537359908225351,127.92872317225259,1396.2325914356625,45.21640523985751,2173,1204,1
M003,59.70027725223064,2.5629106602850853,96.80532015174683,1520.1244221670884,36.06104618999001,3709,4039,0
M004,70.46079221633151,1.8925551182057505,96.1546653572028,1602.8281981521445,40.43346850476743,129,4082,0
M002,59.26311341082247,1.923134592996338,109.15659998975273,1750.3158765365392,69.23699593657976,5887,4062,0
M001,70.81082542900823,3.313473161325237,95.05905316056186,1408.7531990783011,54.78534507162205,1558,264,0
M003,65.19352058511758,1.3035389102133115,127.27418055614233,1177.6429873025597,57.61251940046483,3200,3334,1
M001,95.39381622782861,3.86419952588735,102.88288374188043,1531.393725409752,49.35576280170855,3724,711,1
M001,69.60105616248288,1.328692408628914,95.19745737668912,1408.513832498321,56.06971059865528,3533,912,0
M002,55.95760433738411,2.0891981966125712,91.89571708156475,1239.8732590503105,35.86748393983801,5065,1734,0
M004,68.65819789323075,1.718796404597233,86.0057729474047,1559.5337830625588,58.306387294156806,9995,1445,1
M001,75.19358745637888,2.123419133500961,90.58367519863765,1457.3772491814423,43.441247051520804,4693,2136,0
M003,86.73363946152523,2.4445919950731287,94.73989909512105,1561.302441293959,45.749473445392695,8806,331,1
M003,64.10547600061281,2.4338352400888765,92.6854138975213,1321.111159962564,54.04120856363722,5262,3849,0
M004,54.1757202597636,1.2468826693794202,90.12737088794344,1597.3421060650996,52.53157406865772,1864,3834,0
M003,78.16837011430981,0.8770853225524293,131.4826184552866,1236.5803606490044,50.67696038714839,687,151,1
M004,56.19401294100349,4.503171790905711,84.54857385265765,1334.4537220606835,39.09523077135745,7300,707,1
M003,65.63844558492515,1.516015660399447,102.19948881469261,1451.4171537825446,50.798509350573134,6407,420,0
M002,67.42379514489006,2.6992124386719865,108.88781514641308,1848.3636829919428,57.68449082786583,4242,252,0
M001,69.30366546699892,0.3923586894768032,109.45161993375599,1656.9650737096988,45.740103231201644,5959,998,0
M002,76.89164457074335,1.7203872800953233,99.12089386326292,1715.438500853558,60.519496362722364,6023,3555,0
M001,63.16365717713612,1.872800616017557,96.38946142229035,1783.4154066686287,43.01846451268793,6198,292,0
M001,67.26270747833239,2.4728150699278326,106.7732123685926,2220.5664271621745,50.05238313374699,1617,1240,0
M001,69.85729647050611,-0.7224541409919389,103.99782474967301,1508.3178135116868,62.28262186701291,6080,168,0
M002,71.49597957518787,2.1661406130783307,96.1156174784873,1784.080184625971,44.54880069840313,1899,2781,0
M001,70.97827174707923,0.8502585446321071,76.57182142413353,1702.5270508803883,58.431883867016595,2034,36,0
M002,74.3600577522258,2.324345711194924,92.98114416500128,1699.206500661505,65.79721889777447,6322,1444,0
M004,78.43839509641737,0.9636708031618371,82.80174754438814,1854.8479236080361,51.3683525513932,7529,4391,0
M003,73.92634115650968,1.1445173040744185,89.9926067490051,1416.1373938031047,45.78386410093354,7375,2367,0
M003,74.53585523509219,1.7263723896067318,100.49834857775438,1400.262995212724,43.818089576399814,3973,922,0
M001,54.17776833253522,0.9476705303968047,105.38104215994925,1563.9531026963723,60.4368216267786,725,1820,0
M002,70.5022769916568,1.5244655532646452,126.70679126938609,1463.4600456156227,60.21355359471719,3503,2442,1
M003,74.79507548001608,0.8066242314566847,91.93890431644279,1563.7001705996347,61.594472982949405,8031,4744,0
M002,77.2894119457045,0.1668295483012725,111.61938452912726,1812.5497570106022,49.737293194752425,9369,4378,1
M002,63.07649225766206,3.0179570524293595,104.58940036656755,1404.3706554587443,58.30245553221684,2340,1662,0
M001,63.40960725111355,0.7039513071760717,119.43996505959684,1439.064207481254,49.60928487099144,6539,998,0
M003,64.25899324716401,1.8213191123920165,108.64343079393439,1534.8622007053154,42.935559027133124,3041,4181,0
M001,75.36413899891343,2.752891081493785,84.87277859070525,1454.3363147949663,58.993414280898826,7100,4302,0
M001,80.33881054924208,1.3850558974839569,74.15430956063153,1117.1988343973026,63.07096222622564,1559,3946,0
M003,65.92539892708399,1.1748341002544622,104.66892549501257,1383.974471460212,41.83518421774944,400,2524,0
M003,79.07962313627048,2.2262380886674213,92.07323503149414,1637.4746484475008,41.68455229679464,4210,130,0
M004,71.23479809164594,3.117933822727152,85.29529381074104,1787.5093501865292,50.319855473840995,3331,4231,0
M004,68.75714222837564,0.8306847349135311,80.98633443200384,1269.0762864924545,57.649028845928,4971,3417,0
M002,67.88615770182031,1.849852167982561,102.41463246380734,1268.1435201538313,40.929446449968374,1249,2217,0
M003,77.46611364602157,0.2675054050326726,122.61561548970047,1506.0467605434671,51.81612589564725,8805,3016,1
M004,73.2557781678707,1.60679899631781,93.86991481440937,1084.8809870244327,45.276584367521984,4226,1186,0
M002,92.75825427647638,2.0342046845380755,108.85405466612983,1411.0059594025745,55.60663279860002,6407,4294,1
M002,61.477753570026756,1.1453753582449342,98.46600474673612,1152.7915880897212,43.61690542803288,5643,4834,0
M002,75.18101702029976,1.5430081661747685,80.6592686634491,1773.812259968493,56.17442400219343,1954,2812,0
M004,64.70798990188487,0.5917732316925499,111.02217015265626,1346.133769129919,48.734281513458335,6977,1517,0
M003,61.30713013011356,2.0770786113814936,83.57961933958943,1830.5668372678056,42.50287581055166,8540,4198,1
M001,69.89132862965027,3.0556942488831496,100.32439945890347,1722.7042706916677,50.50951964341511,8352,4643,0
M002,71.37352479407036,0.9028561302295364,94.87719377492043,1370.7365404605166,34.496213484093175,8305,5,0
M004,99.18173555060093,1.3773282334476171,113.39616151848537,1285.6080726307846,45.527243423160485,6161,710,1
M004,68.15854184316798,2.5025462464541817,84.1277351129397,1461.2908501664822,52.69920856259729,7271,11,0
M001,58.69821270515317,3.2120907193227364,105.86304861702939,1479.0706751483594,35.825961767744836,5461,2150,0
M001,72.73010717494385,0.5068101877910687,87.40303888976949,1569.2293887904802,29.43090517515671,9677,1713,1
M004,49.25359962453632,1.8312152625840508,92.33342181506822,1344.6913420939643,31.285061441494662,1628,4522,0
M003,69.08043217395735,2.2831308223195252,45.47199658689847,1649.2789747044405,60.61702844400296,7980,4266,0
M001,70.1602528229516,1.897943609371152,131.3814785742686,1553.06561099998,49.38592789789816,4238,4184,1
M004,77.94600382945211,-0.4767920668770871,108.25835399239348,1431.9209686568272,45.7402768479425,6596,3418,0
M001,79.73622249427846,2.501090009308772,88.48978771092753,1357.5918689163955,57.561237885334634,2498,4950,0
M003,64.96430381092283,3.519336351090644,83.13016467500509,1463.0230033802627,46.76440254024711,1995,3282,0
M002,68.49385985370067,2.1166617511695036,92.56526870680989,1336.6197496344862,52.14769519893385,595,3604,0
M001,62.33879169389329,0.9688939467057367,110.75319302229177,1511.6877389767176,50.206042807386105,939,2647,0
M003,58.71937445192306,1.486872753635717,71.61872611622611,1517.0877370439819,46.232004633976175,1299,3596,0
M004,73.09894779380635,3.769913067655593,97.87623371058493,1552.3414566952679,52.35316707111285,5414,3982,0
M001,57.26414451403401,2.9099625408605587,126.55962808694011,1853.2484819343708,56.186089771361154,9344,177,1
M001,65.85373099428136,2.6400266183843293,82.99080496048293,1473.5110560600856,48.5207470638641,3016,2610,0
M004,60.048260401007624,2.356412583534376,101.20577558145483,1700.9195734248965,46.31555541476308,9589,4513,1
M002,75.4968318629026,1.3388628878090276,133.04964722886638,1545.9174793951404,47.259900736004376,2869,553,1
M004,88.01430099266489,1.7994288193442314,109.4822744453616,1452.3511396203091,31.616699737714146,9352,3389,1
M001,56.98412017196669,1.922077264321484,101.88885730728182,1476.1681460097532,52.26447637207129,6381,241,0
M004,51.46981517102431,2.5495743160644437,107.59954682363504,1488.23471816639,40.32710968809159,8987,3999,1
M003,68.75113114649933,3.5089188942669036,93.98701997485446,1555.9535415456432,55.037749792951395,4130,1379,0
M004,70.15697795957759,3.118338136793128,119.4944692795516,1308.135846956206,49.27660719459765,7463,1596,0
M001,72.18659306757297,0.5806156442039594,94.01004965649682,1206.9319233110066,50.84096877224353,2917,3529,0
M004,65.53679484765655,2.2239949689010485,70.61227586896035,1630.8594786948552,55.602633364849616,4353,2004,0
M002,67.99360701174568,2.7367633451678968,94.1304534408931,1679.6247665162518,42.58780986927252,4365,1946,0
M004,73.67510410540602,2.6188603301446354,85.49898205184945,1649.1271665605605,52.95398754680765,3118,1300,0
M002,80.4043089264484,1.3707662366125806,95.78208981703855,1530.9944037112946,52.140968420501316,6749,3089,0
M003,50.449512296817176,4.914109215768361,96.11373911379053,1653.4449254906576,48.52175333885766,9145,3395,1
M002,66.31060560968538,0.7229154376688811,117.9613479970736,1642.6858052034286,42.5745103938917,9917,1070,1
M004,72.13808793941064,0.91681155333395,110.42939089996578,1657.525871790991,54.76190691244131,9702,4917,1
M001,60.82023895389264,2.2335950812615764,103.94898231363095,1328.0918357315772,55.627636355354525,9778,3784,1
M002,87.311696317673,4.116803054963853,99.95581883001107,1280.6096405690737,50.90881620782307,1741,1788,1
M003,63.64590119771263,1.163805149295829,84.11712986713009,1422.2861506495458,41.43758067428284,2458,4287,0
M002,69.58707312992718,1.7341716343530078,67.28237143501484,1496.523178091469,45.780407736596366,6355,1772,0
M002,75.56022096842291,3.077293673015693,101.69740017089175,1451.615774573542,49.517338220639466,9584,3805,1
M002,64.08715211198106,1.9821378451122664,111.91961805360488,1124.6619337324248,55.507956399856745,7063,2214,0
M003,51.53426952195583,1.6653961454697044,98.37499175133117,1844.3385224270285,37.33208479109507,3337,56,0
M004,65.71345473083467,2.56563290188672,91.97718515819949,1445.1908022228529,45.48957228556499,6278,237,0
M002,80.2944055592704,2.272517990229593,106.96753247821319,1534.5408833153908,46.77861952046238,6003,732,0
M002,66.63104873214861,3.0304387856367914,98.75001699063479,1748.9097981526118,49.334227364775764,789,3889,0
M001,61.53565698541021,3.2914688890653636,125.28616287960942,1031.005546095759,39.58939772780123,6458,2824,1
M003,79.25672209502721,2.3070030600053615,118.49092513102427,1397.6612256176577,48.259737773013335,8491,1227,0
M002,66.69225103976947,2.291732725378309,114.39262085534995,1422.5765452840392,47.51613148549928,1321,4237,0
M003,64.89839186349782,2.2141109822861336,111.36601171314855,1432.737990909871,41.69926502808275,6422,2454,0
M002,71.49456089663309,2.489130556649288,80.64748878322814,1465.3026818572093,49.056259326650526,4469,4911,0
M004,77.70750209618788,2.055170637871464,109.944905530789,1789.426959688969,45.67064722571598,7655,4305,0
M004,93.81713531732547,1.9993915176777106,105.64488936469863,1634.6917751454446,53.96468914007766,2109,767,1
M002,78.27236107657423,3.1966271208272423,109.09637092586745,1691.6070537257658,42.917379511965294,7022,3383,0
M004,81.59839966388344,3.516116180355043,107.3891423021958,1509.4240543621847,50.718672977027644,2385,2424,0
M002,64.94033801012145,0.4924470553665792,106.79143881772099,1220.1253907708997,43.532889302165856,3446,3424,0
M004,59.741318940305234,2.010021151740569,140.51299704324393,1084.0605929707986,45.2019660947295,5085,4548,1
M001,70.62331349619123,1.3113055665547653,98.85721495072121,1194.1184553536739,52.37833302164324,7436,713,0
M001,71.07169915259597,1.6890285335139277,114.04506071243995,1571.9531408332039,51.877741862737246,618,85,0
M001,59.214872586354026,2.4025162097353214,92.93515284603995,1506.353942539527,46.663822539373115,4890,1578,0
M003,68.24705470095986,2.6694383715424683,111.85962375831508,1457.9672704887985,47.84471505333866,9074,2016,1
M003,73.9931760171913,1.887873556388655,114.08979835348683,1426.2846186519728,38.37114843912381,1703,3486,0
M001,73.6039339501808,0.08665966527719715,105.46639115703022,1902.3443150885494,61.2221144846456,7753,3427,0
M003,75.04287853384272,1.0349544194238205,125.03870413564749,1335.4192818047052,55.49965118302423,2419,3714,1
M004,72.90964730137443,2.896499670200166,86.73585945459374,1685.5638912232118,55.21158440696885,8699,4739,1
M002,64.92991340729944,-0.7404264220349313,92.69168587497667,1500.382587204199,37.23974226435028,6371,1271,0
M002,64.86099373351156,3.187427151682,103.18570129035234,1487.8120976428006,45.236080060085705,1417,3813,0
M002,58.010486020061236,2.5212299906445415,113.21210280226333,1735.3275097233488,47.323631768611016,6158,1624,0
M001,87.84775039185095,3.3161760815300223,102.691442819424,1792.5060765382889,34.5515080637279,7148,2408,1
M003,70.13450364619293,1.8014308131190395,119.28638554765848,1452.0901086230324,57.11960076860869,2860,4845,0
M004,67.75146944205149,-0.06140542402290494,90.07465193550522,1659.8405438484285,61.631075908385085,2385,2851,0
M004,60.71207918547541,2.430362641506498,82.89132265767168,1572.7782724300107,66.49547964802892,9478,1397,1
M001,99.35657902327779,3.274653124038341,104.62192504804757,1501.4874277619829,41.63292937985811,925,1965,1
M004,59.26671967777104,2.924721805513421,98.84229585829455,1540.8509885314052,50.93858797467419,6221,4156,0
M004,65.71152074393926,1.3373085165119645,108.1429558053733,1362.3982370310325,60.58254615320337,228,3241,0
M004,74.1583683628606,2.086761075462647,99.58896563700245,1438.780121333783,47.97105216842437,1768,1530,0
M004,76.00212965744278,1.467163731220076,94.89970314064814,1383.8729440494587,45.464096689258575,6591,774,0
M003,79.57932055215684,1.180733535810628,98.87593642414414,1680.275343285784,35.071858611644075,4542,2461,0
M004,88.07608507769262,2.955388571179851,100.43273342189778,1480.9597768917874,59.06097966217399,6575,115,1
M002,75.06157655460713,0.8024676887348379,95.42528050227504,1240.4571950769923,49.84591395141308,7336,1349,0
M001,59.439692000333324,1.1061835694183872,96.95301930514857,1355.3125553673824,44.1652651282955,4893,2745,0
M003,67.43054874878219,0.8959743665276145,93.94609994519635,860.1470709575643,52.27085831863088,9425,3243,1
M004,73.07832372513884,0.5097524767009534,112.8499767980411,1401.1014796235704,51.22404298542932,7426,2847,0
M003,90.68226041505824,2.1464142918426035,102.91031506758699,1507.5290130194298,51.34607281883673,2596,626,1
M004,56.02194521575703,3.161503048481976,133.85128708253148,1472.7728302266053,48.2632155013866,9501,4618,1
M002,82.02576505225227,1.8151232437547344,102.41056826917693,1896.0308703062785,62.97886527010692,7221,1639,0
M001,71.79914369546417,0.49425219943583354,91.73713794507007,1614.9812081830073,48.93072213390062,8660,2222,1
M004,78.3783053522948,2.8399445397420275,140.06013062294596,1606.09037061783,62.954576610586436,9045,2945,1
M004,68.98005283364068,3.6857017540349712,106.20439566571503,1171.3461930859444,54.51293541120158,6115,2421,0
M004,61.575673698736736,1.3537576758534056,114.85187180339224,1427.0715891765735,52.80936114209385,1123,4727,0
M004,77.50872779401332,1.5214457332822817,108.88154474803737,1402.6674385352608,49.09380197377476,1620,236,0
